Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population),Access to electricity (% of population),Agricultural land (% of land area),"Birth rate, crude (per 1,000 people)",External debt stocks (% of GNI),"Fertility rate, total (births per woman)",Gross national expenditure (% of GDP),High-technology exports (current US$),Lending interest rate (%),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Patent applications, residents",Prevalence of current tobacco use (% of adults),Sex ratio at birth (male births per female births),Taxes on goods and services (% of revenue),"Taxes on income, profits and capital gains (% of revenue)",Taxes on international trade (% of revenue),Total greenhouse gas emissions (kt of CO2 equivalent),Urban population (% of total population)
2002,YR2002,Faroe Islands,FRO,1262669892.4595,..,..,78.7878048780488,47.3415994542755,..,..,..,..,..,..,..,..,..,22.012559688616,33.2678255587657,..,..,..,..,..,1302696745.91815,53.2992,100,2.1489970407132,15,..,2.6,101.016211227479,..,..,73.5439,..,..,..,..,..,..,..,..,38.022
2002,YR2002,Fiji,FJI,1842691481.09196,38.1,30672578.3302519,66.022,61.4847155503697,39.8,0.762032085561215,..,6.24382019042969,..,..,..,..,..,30.3609971953818,36.9829370653325,..,..,398000,384000000,99000,1857506973.34126,6.15265,79.63,23.4263820470717,24.058,7.45506581064979,2.995,89.3877137770728,..,8.0525,11.0272,19,..,..,1.06,..,..,..,1806.9992,48.692
2002,YR2002,Finland,FIN,139738377564.465,..,8094575465.0898,78.119512195122,39.1350026265102,..,1.57122012789382,9,6.01677989959717,..,..,..,12000000,51.3468472390785,31.1194321350161,30.8985636197881,..,3.2574,2043000,2235000000,5857000,140161867118.389,62.43,100,7.34101579172002,10.7,..,1.72,90.9331519469849,..,..,86.6383,3.3,2162,..,1.05,52.4418666242915,34.4086021505376,0,83951.8501,82.503
2002,YR2002,France,FRA,1494286655373.61,..,51550483853.8505,79.2609756097561,27.5310502579308,..,1.9234122872706,10,..,..,..,..,43000000,52.8135340747216,23.3056582289403,22.7447856422458,..,2.17449,77012000,41113000000,18315000,1509850367024.28,30.18,100,54.076852040436,12.9,..,1.88,98.009924242472,..,..,64.5202,4.2,13519,..,1.049,46.8718991710579,29.0678253366614,0.00154078456750177,557850.1275,76.38
2002,YR2002,French Polynesia,PYF,..,..,10930935.8556037,73.017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189000,471000000,..,..,8.20022,100,12.2950819672131,19.342,..,2.371,..,..,..,20.9863,..,..,..,1.05,..,..,..,..,55.888
2002,YR2002,Gabon,GAB,5335451307.54323,..,1160708.31013769,57.791,52.6088996947807,..,0.036682889397103,10,..,..,..,..,..,28.0789635250224,46.2207732312639,34.7473825496597,..,..,208000,77000000,219000,4854435521.76894,1.93953,77.4398956298828,20.0256141576435,32.865,72.7918239391317,4.388,78.8863244078456,..,..,21.6786,51.7,..,..,1.03,..,..,..,12656.0146,80.368
2002,YR2002,"Gambia, The",GMB,578236035.104279,..,42827000,56.761,27.1573845831505,..,8.60912474386329,9,1.44291996955872,..,..,..,..,..,1.55918418188423,..,..,..,81000,..,..,545288099.087249,1.79678,31.5086727142334,51.0869565217391,42.101,107.045760686335,5.818,105.719143446947,..,24,7.12118,57.7,..,..,1.03,32.1944177093359,0,21.7613089509143,3407.835,49.683
2002,YR2002,Georgia,GEO,3395728013.84524,37.2,160398660.46,70.22,29.229275751073,..,5.58783730000795,6,2.23501992225647,..,91.1067733764648,48.3394203186035,..,49.5894752193351,12.3948792918455,19.0747793487365,..,0.18574,..,144000000,317000,3406128022.95396,1.58788,99.9,43.2292416174989,11.815,59.7283171210826,1.586,116.106303648069,..,..,11.826,27.7,194,..,1.11,74.7783552430449,4.24946499541425,7.78049526138795,20647.4741,52.441
2002,YR2002,Germany,DEU,2068624129493.69,29.9,51268214890.625,78.2292682926829,32.5925791130602,..,1.42080560518857,13,..,..,..,..,71000000,83.2781567929544,25.0266591450876,22.6332680909175,..,2.4239,17969000,26717000000,80393000,2046678900809.34,48.82,100,48.6355558103537,8.7,..,1.34,95.7497315888123,..,..,72.5184,4.2,47598,..,1.055,53.2168343396184,35.1679017935006,0,1007404.92744,75.374
2002,YR2002,Ghana,GHA,6166330136.2948,..,58930000,57.425,42.6162518930867,..,14.8162400637478,9,..,..,..,..,1000000,36.0289910933857,7.44326061151815,18.7540350374524,..,..,483000,383000000,..,6036889828.36951,0.830284,48.6758575439453,64.3007822800387,34.772,126.560116923047,4.681,112.256739388482,..,..,1.91034,59.7,..,..,1.053,20.9099924770716,27.0755102675332,34.8033602219666,92865.732,45.275
2002,YR2002,Gibraltar,GIB,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6702,100,..,..,..,..,..,..,..,37.9011,..,..,..,..,..,..,..,368.847075,100
2002,YR2002,Greece,GRC,153830946734.425,..,34180546.5370646,78.6414634146341,20.1128547276336,..,3.62935894557549,9,3.42430996894836,..,..,..,400000000,94.0716597172761,14.6264170158901,..,..,..,14180000,10012000000,..,..,14.67,100,64.7245927075252,9.5,..,1.28,110.123287445298,..,..,83.2946,4.9,376,..,1.066,44.8277422127717,29.4478250050897,0.0361933630420522,115164.4186,73.303
2002,YR2002,Greenland,GRL,1169138789.31435,..,..,68.1626829268293,..,..,..,..,..,..,..,..,..,..,..,..,..,0.55628,..,..,..,1138485312.93146,44.1548,100,0.58569860859175,16.9,..,2.566,..,..,..,35.2525,..,..,..,..,..,..,..,..,82.095
2002,YR2002,Grenada,GRD,540336925.925926,..,54488888.8888889,72.929,31.9471451865732,..,1.06721547992871,12,..,..,..,..,..,..,..,..,..,..,132000,91000000,..,492740296.296296,14.7588,86.7925415039063,38.2352941176471,17.77,75.5136419523229,2.455,..,..,11.3092285846434,7.28815,12.7,..,..,1.05,..,..,..,479.72813,35.913
2002,YR2002,Guam,GUM,3385000000,..,..,75.726,21.3293943870015,..,..,..,..,..,..,..,..,..,..,..,..,..,1059000,..,..,..,31.1923,100,37.037037037037,20.957,..,2.758,..,..,..,44.8542,..,..,..,1.058,..,..,..,72.248862,93.334
2002,YR2002,Guatemala,GTM,20776403774.1156,..,-1016996773.78154,68.717,26.2989453879915,..,8.13263054281055,16,..,..,17.1474800109863,4.20162010192871,..,44.3008727826125,7.11995724801602,15.0996264296026,..,..,..,647000000,..,20458031821.7267,3.39175,78.667838,42.2265770810004,34.006,22.1286889337622,4.372,113.433970670325,..,16.8641666666667,12.9176,38,8,..,1.05,55.2007932190201,26.1341337610949,10.9296428438678,31424.57,46.005
2002,YR2002,Guinea,GIN,2950198648.95191,43,30000000,51.484,26.4778105826218,..,..,6,2.59386992454529,..,..,..,..,..,12.0456949047789,12.4970457655864,..,..,43000,..,..,2917567837.24503,0.402023,18.0026664733887,55.9173042487384,43.318,106.963351103015,5.947,102.492429105148,..,..,1.0572,92.9,..,..,1.024,..,..,..,102233.507,31.42
2002,YR2002,Guinea-Bissau,GNB,417806667.07798,35.6,3545253.68893724,51.123,17.8331205708016,64.7,3.30012175283749,9,..,..,..,..,..,..,0.0889646285166196,5.7874123498623,..,..,..,2300000,..,409024939.98961,1.02299,..,57.2190611664296,41.262,240.219466678277,5.641,107.32650187346,..,..,0,98.7,..,..,1.03,..,..,..,5926.6406,37.004
2002,YR2002,Guyana,GUY,726131434.715338,..,43600000,65.828,92.3031854232478,..,5.34101521377409,6,8.36553955078125,..,31.1933898925781,2.26873993873596,2000000,..,8.74179151211088,6.67718740305465,..,..,104000,53000000,..,671139695.277057,13.207,75.7642059326172,8.67665735331471,24.47,207.135131207836,2.961,112.118707513334,..,16.325,10.6607,35.4,..,..,1.05,..,..,..,5086.4668,28.518
2002,YR2002,Haiti,HTI,6106867933.51625,..,5700000,57.655,6.39083233256578,..,7.03287406224597,6,..,..,..,..,..,24.9627355929003,-4.54217720299958,7.58080487460296,..,..,140000,108000000,..,6093542438.59928,0.893433,33.2892532348633,60.5950653120465,30.891,37.026527356041,4.132,114.192038660947,..,17.9375,1.59924,70.2,..,..,1.05,..,..,..,7616.2803,38.935
2002,YR2002,Honduras,HND,7858235333.4834,55.7,287314900,71.249,52.730582054494,..,7.69050972034273,9,..,..,..,..,..,53.5527281427819,11.7221479856248,18.693826166537,..,0.04181,550000,305000000,279000,7559818946.16447,2.5974,63.141137,27.0622933238002,31.981,73.4174851541341,3.956,112.536290341311,..,22.6914278141648,4.71201,27.8,7,..,1.05,..,..,..,14868.5855,46.61
2002,YR2002,"Hong Kong SAR, China",HKG,166349228737.386,..,6747855220.81764,81.4268292682927,132.076763164041,..,-2.98313878080416,9,4.01554012298584,..,..,..,..,94.3333021944684,31.338021383738,31.0734051216059,..,0.58147,10689000,9849000000,64540000,167425021477.388,43.0824,100,6.66666666666667,7.1,..,0.941,91.8429310412605,..,5.10416666666667,95.4333,..,112,..,1.085,..,..,..,45160.4454,100
2002,YR2002,Hungary,HUN,67608919144.3684,..,3643428379.51995,72.3487804878049,58.1369735753857,..,5.26544821583986,13,5.17923021316528,..,..,..,..,80.791825677513,23.5572571741001,18.5437114414915,..,0.98198,..,3774000000,..,63764742792.0142,16.67,100,65.264449899576,9.5,..,1.3,102.04616201152,..,10.1688765035317,67.7281,7.6,842,..,1.06,48.4746021986681,30.7629247274928,2.935544484367,74621.9861,65.081
2002,YR2002,Iceland,ISL,9294652008.41791,..,91905493.0570106,80.5024390243903,35.531990636539,..,5.1970223021663,10,7.31757020950317,..,..,..,..,23.0859758132971,21.3679002418981,21.8361826189633,..,2.82841,285000,415000000,..,9333442133.41014,79.12,100,18.8229426433915,14.1,..,1.93,98.4814336035885,..,15.3666666666667,91.2764,2.9,71,..,1.043,45.6737720945557,26.3153210763216,0.979071434185443,3963.3871,92.662
2002,YR2002,India,IND,514937948870.08,..,5208967106.27894,63.304,14.2643839244292,..,4.29715203929568,..,..,..,..,..,2031000000,64.329205786967,25.6562581756764,28.1114855753156,..,0.72567,2384000,3300000000,4940000,511490036313.605,1.53788,62.3,60.7293849367178,25.489,20.6732475502548,3.176,101.558862352797,..,11.9166666666667,1.18904,62.2,2693,..,1.112,30.3666649476561,28.4540938235951,15.4202121259003,1917294.66,28.244
2002,YR2002,Indonesia,IDN,195660611165.183,31.7,145085548.722222,66.321,32.6876208878375,18.2,11.9001175663779,9,2.64568996429443,..,..,..,68000000,62.5492538730196,25.1203046337826,23.0174077823404,..,..,5033000,5797000000,3231000,189806032770.414,2.13414,87.6,26.5962673261315,21.86,67.671295075886,2.511,96.2837655737347,..,18.945,5.38283,37.8,234,..,1.05,..,..,..,1720445.17,43.568
2002,YR2002,"Iran, Islamic Rep.",IRN,128626917503.72,..,3519380360,70.921,24.4139021536457,..,14.3359337378404,5,4.48487997055054,..,..,..,435000000,99.4072834904241,41.6883268543639,..,..,0.49558,..,1607000000,..,128988717503.72,4.62618,97.9949035644531,39.3207102335519,17.278,6.92657885379965,1.922,97.3657841426309,..,..,3.38731,25.5,910,..,1.043,4.26707672861033,9.44008429005221,7.00612297518311,483378.505,65.468
2002,YR2002,Iraq,IRQ,..,..,-326000,68.827,70.5700515170938,..,19.316694601979,6,..,..,..,..,..,99.7209951932265,56.4229172977061,..,..,..,..,45000000,..,..,0.5,..,20.2117200539589,35.104,..,4.758,61.8039584371543,..,15,0.0802185,34,..,..,1.065,..,..,..,128686.157,68.604
2002,YR2002,Ireland,IRL,127949874835.31,..,29323796527.2222,77.6341463414634,90.4749947773064,..,4.614733276884,10,4.10604000091553,..,..,..,22000000,91.4591391780774,39.433822873345,..,..,1.05605,6476000,4228000000,4634000,107267633163.938,25.85,100,63.478008419219,15.4,..,1.97,84.655568516683,..,..,76.7656,5.4,..,..,1.07,38.2382680628303,39.5028134278385,0,69094.685189,59.649
2002,YR2002,Isle of Man,IMN,1947332921.74718,..,..,77.9658536585366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2022014199.72218,..,100,79.6491254839981,11.4,..,1.65,..,..,..,..,..,..,..,..,..,..,..,..,51.851
2002,YR2002,Israel,ISR,121123828570.222,..,1582500000,79.4512195121951,32.8855197772594,..,5.74146981627295,11,6.46638011932373,..,..,..,349000000,96.910142228797,17.9098759153956,20.1032577369961,..,4.13345,861900,2426000000,3273000,116995236607.708,17.7646,100,26.0166358595194,21.2,..,2.89,103.151908658633,..,..,102.118,5.2,1213,..,1.054,31.644031650259,33.0441193704324,0.661604094306945,69487.8009,91.33
2002,YR2002,Italy,ITA,1270712309429.7,..,17239360004.8835,80.2292682926829,24.4074673383008,..,2.46532319171164,8,4.43240976333618,..,..,..,239000000,91.0358673382802,22.3282438649358,21.062805450885,..,1.08482,39799000,28213000000,22978000,1265044042913.61,28.04,100,51.9295501683044,9.4,..,1.27,99.2429896222124,..,6.53650833333333,94.7842,4.3,..,..,1.063,34.9220237636214,49.691535618738,0,550782.069,67.382
2002,YR2002,Jamaica,JAM,9719017925.92929,48.3,443800000,74.14,32.7619513128115,19.7,7.07746603976977,6,5.37522983551025,..,..,..,..,88.9737725617195,11.0150779398795,15.8409201283591,..,0.06096,1266000,1482000000,..,9101142393.30468,6.1,86.681291,43.7673130193906,20.334,61.778118696073,2.482,116.32264028647,..,18.5016666666667,46.2327,17.8,15,..,1.05,38.2585530305292,38.7809888025226,10.7477998675539,12392.1182,52.251
2002,YR2002,Japan,JPN,4115116279069.77,..,11557373873.9419,81.5634146341463,11.0182210299423,..,-0.923494026942291,9,3.46536993980408,..,..,..,446000000,81.8301897696931,26.0063156727835,27.3040177988373,..,3.01394,5239000,6069000000,16523000,4173440839633.78,46.5942,100,13.0672153635117,9.3,..,1.32,98.6491886798523,..,1.86491666666667,63.4267,3,365204,..,1.056,36.2955879687344,45.9523395566143,1.54459935855939,1422453.194,81.647
2002,YR2002,Jordan,JOR,9582453032.44006,37,238222874.679327,72.083,47.5054368886996,..,1.83299389002049,10,..,..,..,..,132000000,97.9818805227576,0.898727799248485,25.2468326916818,..,0.33689,2384000,1254000000,1276000,9651423413.25811,6.02553,99.5,11.6160471441523,31.248,133.006828490427,4.013,119.197674899196,..,10.1791666666667,22.9355,21.5,21,..,1.054,32.1178777476416,10.0981456796859,13.2102952604952,18834.63186,78.296
2002,YR2002,Kazakhstan,KAZ,24636593223.3467,34.8,2588491060,65.9682926829268,46.9906407561754,44.5,..,9,3.02970004081726,..,..,..,20000000,97.9344245281419,33.7914855987933,30.2558510985917,..,0.25509,3678000,680000000,2274000,23651793223.0857,1.67477,99.2696914672852,79.0713435752121,15.29,77.9528177982041,2,93.4962376836044,..,..,6.85755,32.5,1594,..,1.057,..,..,..,285884.292,56.244
2002,YR2002,Kenya,KEN,13147743910.7241,..,27618447.058206,51.606,24.8979726147002,..,1.96130821739159,8,6.17199993133545,..,..,..,..,15.6769512776347,4.30752975014801,8.53309447757645,..,..,838000,513000000,..,13026157962.4402,1.20777,19.6816673278809,47.1202164669501,39.468,46.7971411484254,5.045,110.830686139198,..,18.4533333333333,3.51722,55.4,23,..,1.03,..,..,..,43784.866,20.591
2002,YR2002,Kiribati,KIR,72196457.6768445,..,249788.108,63.731,19.4141843160392,..,..,..,..,..,..,..,..,..,..,..,..,..,4900,..,..,115661740.736716,2.5,..,41.9753086419753,29.947,..,3.979,..,..,..,0.566978,51.3,..,..,1.07,..,..,..,44.793808,43.492
2002,YR2002,"Korea, Dem. People’s Rep.",PRK,..,..,5596000,66.925,..,..,..,11,..,..,..,..,9000000,90.1249277556652,..,..,..,..,..,..,..,..,0,..,21.1776430529026,17.011,..,1.988,..,..,..,0,34.2,..,..,1.05,..,..,..,96022.3694,59.57
2002,YR2002,"Korea, Rep.",KOR,627246081417.004,..,5475100000,76.7658536585366,29.7727544096379,..,2.76251135208606,7,..,..,..,..,531000000,83.4311120411506,32.1625865747094,31.4544004031647,..,2.27382,5347000,7617000000,7123000,624918111406.853,59.4,100,19.8264283500362,10.2,..,1.166,98.9302461843158,..,6.76916666666667,67.3808,5.8,76570,..,1.09,..,..,..,534839.283,80.299
2002,YR2002,Kosovo,XKX,2406270658.23024,..,..,67.9439024390244,5.7182103610675,..,..,..,..,..,..,..,..,86.2771710429033,-13.5282574568289,..,..,..,..,..,..,..,..,..,..,20.8,..,2.66,140.729984301413,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Kuwait,KWT,38137545245.1464,..,3619441.97735906,73.28,44.6160483175151,..,0.888450148074899,9,6.551109790802,..,..,..,23000000,..,25.1345987920621,28.2849915713166,..,0.18001,2316000,320000000,1725000,41480750246.7917,10.249,100,8.47362514029181,21.77,..,2.69,91.993097497843,..,6.48220833333333,57.417,10.3,..,..,1.045,0,0.42847725774555,1.66446934739618,62755.2671,100
2002,YR2002,Kyrgyz Republic,KGZ,1605643104.73021,30.3,4661963.54471303,68.1560975609756,39.5813541240971,..,2.13420986310243,9,4.44545984268188,..,..,..,..,65.8878662884559,13.8488034519178,16.8930542462986,..,0.1981,140000,48000000,..,1547843104.73021,2.99927,100,56.1835245046924,20.2,126.466715031895,2.4,103.757888088654,..,35.8884535005225,1.06349,38.8,123,..,1.05,..,..,..,10365.5904,35.295
2002,YR2002,Lao PDR,LAO,1758176653.07746,32.6,4451297.0311068,59.937,28.7525146642775,..,10.6313446323333,5,2.82522010803223,..,..,..,..,..,19.2905496570277,18.3676058427716,..,0.0371,215000,110000000,..,1693883046.63419,0.267899,46.3,8.12824956672444,30.314,187.053416904778,3.983,109.749873523798,..,29.3333333333333,1.00414,70.8,..,..,1.05,..,..,..,34783.697,24.044
2002,YR2002,Latvia,LVA,9545172805.82083,..,160090702.160429,70.9609756097561,36.5849707727574,..,1.93887573855892,11,5.61846017837524,..,..,..,3000000,63.4126031378961,17.9355864398172,20.40061118028,..,0.40888,848000,201000000,..,9561489313.32424,21.94,100,25.6447355932265,8.7,..,1.26,110.139777182622,..,..,39.3219,10.2,150,..,1.052,59.2689709583154,20.5335523011908,1.50153384746016,13748.3487,67.85
2002,YR2002,Lebanon,LBN,19152238805.9702,..,1335970000,75.488,16.0986422831809,..,..,9,2.55271005630493,..,..,..,..,95.2003676336948,-0.0969797727902466,-4.23602590745359,..,..,956000,4284000000,..,18281858805.9702,7,..,60.2150537634409,19.071,95.7673798114147,2.225,118.845247991133,..,16.5825,18.5334,15,..,..,1.05,43.7441972741115,13.4920340179002,11.0595313254354,17968.86134,86.24
2002,YR2002,Lesotho,LSO,775780697.676625,51.6,28390464.7236761,44.898,..,56.6,33.812578338126,..,10.1004495620728,..,..,..,..,..,..,..,..,0.04185,287000,14000000,..,1123290825.08752,1.08394,3.53884363174438,75.8893280632411,30.935,63.4366377242048,3.674,..,..,17.11,6.79629,76.5,..,..,1.03,26.840904319938,20.6552817361806,13.6585570077481,2941.8226,20.597
2002,YR2002,Liberia,LBR,927000000,..,2800000,52.826,42.3572707659115,..,14.1596470116325,..,..,..,..,..,..,..,37.6832470334412,..,..,..,..,..,..,763200400,0.0327133,..,27.0971760797342,41.958,431.582447676914,5.699,88.4198813376483,..,20.205,0.165304,111.1,..,..,1.054,..,..,..,2047.18953,45.017
2002,YR2002,Libya,LBY,20481889763.7795,..,145000000,71.244,44.7677994771644,..,-9.79764705882358,9,..,..,..,..,..,99.1479772530558,30.7396586190989,27.780947255113,..,..,135000,202000000,..,20746889763.7795,2.24442,95.3718795776367,8.78070404764882,21.246,..,2.671,82.7771797631862,..,7,1.26557,22.7,..,..,1.062,..,..,..,63328.5875,76.629
2002,YR2002,Liechtenstein,LIE,2688630822.53304,..,6864257254.8617,79.6365853658537,..,..,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,2372898755.29321,59.4707,100,43.1250005960464,11.7,..,1.47,..,..,..,33.6551,..,..,..,..,..,..,..,..,14.906
2002,YR2002,Lithuania,LTU,14259781159.0119,..,660790497.921648,71.7609756097561,47.403784740333,..,0.281506610345511,10,5.79253005981445,..,..,..,12000000,53.4532136853906,15.1259528391744,15.6719696013065,..,0.6567,1428000,556000000,3584000,14108872921.9498,17.69,100,46.0274409700064,8.6,..,1.23,105.683058180106,..,..,47.7701,7.9,85,..,1.057,50.3421759711188,31.9170195227541,1.14085501138094,21963.75,66.828
2002,YR2002,Luxembourg,LUX,23616328816.1114,..,4243174364.5005,77.9658536585366,141.96461158688,..,2.07408613571644,11,..,..,..,..,..,89.8491672731008,44.7799299222852,29.896229339006,..,..,885000,2497000000,1049000,19967435535.479,39.84,100,52.6748971193416,12,..,1.63,74.9139250896334,..,..,106.597,3.5,41,..,1.049,41.032390712839,39.2838876607988,0,11557.2574,85.299
2002,YR2002,"Macao SAR, China",MAC,7322677820.10108,..,393961071.024012,80.87,93.8887566722198,..,-2.63900001311631,10,2.86199998855591,..,..,..,..,..,44.3290381803964,42.6523755123607,..,0.07004,6565000,4428000000,..,7311113600.71701,25.1719,100,..,7.951,..,0.875,65.6257437187638,..,6.10786290322581,61.5252,..,..,..,1.05,75.0663119473239,7.39710330589132,0,..,100
2002,YR2002,Madagascar,MDG,5351701534.15801,..,14661798.0720596,59.717,21.8155744053565,..,16.4985255315846,5,2.23179006576538,..,..,..,..,..,4.41970001231018,5.78823424733903,..,0.24552,62000,109000000,..,5254956180.41158,0.33972,14.48561668396,70.232486157444,39.893,86.4686245974388,5.342,106.550543128584,..,25.25,0.972317,62.8,4,..,1.02,..,..,..,84561.656,27.663
2002,YR2002,Malawi,MWI,3495748397.63025,..,5899999.35886242,45.517,15.8606371712111,..,14.7446346101603,8,..,..,..,..,..,..,2.12403293573712,5.46251133273925,..,..,383000,45000000,..,3451380076.23563,0.215095,5.55880260467529,51.2303775986423,43.446,84.0509132788407,6.033,110.179563445695,..,50.5416666666667,0.734587,84.3,..,..,1.02,..,..,..,14272.7598,14.786
2002,YR2002,Malaysia,MYS,100845526315.789,..,3192894736.8421,72.976,108.305302795051,..,1.80787246281537,..,7.65792989730835,..,..,..,153000000,95.6284197268942,42.0319769945174,32.7350846657081,..,0.65254,13292000,8084000000,29866000,94250526315.7895,32.3382,..,21.4198752092528,20.066,..,2.539,82.745366154071,..,6.52833333333333,37.3961,7.6,322,..,1.06,21.5987738582753,50.4909356515075,5.35359340948823,199983.481,63.856
